uuid,datetime,borough,theme,message,user_days
406721a2-ad5f-4915-ab5e-2edb3b8a42e4,2025-06-01T15:03:37.484521,20,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Mardi"
ebd7ffd9-2179-4316-aeee-41151fe6765e,2025-06-01T15:03:37.484521,6,maraude,Je cherche de l'aide pour manger.,
86067967-0014-49b3-8fa8-caad3d24a80b,2025-06-01T15:03:37.484521,7,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
119ae070-377c-4e85-a1b1-5a2d6afcbd12,2025-06-01T15:03:37.484521,13,maraude,Où manger dans le quartier ?,"Vendredi, Lundi, Mercredi"
bc928702-9982-4690-ab24-a72151111782,2025-06-01T15:03:37.484521,4,maraude,Je cherche de l'aide pour manger.,"Vendredi, Mardi, Mercredi"
4c189aa0-bbfc-45a2-aa7d-391efc73a69c,2025-06-01T15:03:37.484521,17,maraude,Où manger dans le quartier ?,
538d647d-eae4-4087-92d8-cc0bc6baad07,2025-06-01T15:03:37.484521,10,maraude,Où manger dans le quartier ?,"Mercredi, Vendredi, Lundi"
59ee8861-5c30-4685-934f-2a5ecc17fc20,2025-06-01T15:03:37.484521,11,maraude,Où manger dans le quartier ?,"Jeudi, Mercredi"
04a11038-c155-4e0c-9766-d43a3746f7c9,2025-06-01T15:03:37.484521,6,maraude,Y a-t-il une maraude prévue cette semaine ?,
181240c0-0065-482c-a84d-f26dd8e79908,2025-06-01T15:03:37.484521,7,maraude,Y a-t-il une maraude prévue cette semaine ?,Vendredi
773c56fe-4972-46d7-bdad-5559c3494829,2025-06-01T15:03:37.484521,19,maraude,Où manger dans le quartier ?,
c1b45b82-cadc-4b51-a149-b648b8a3bc73,2025-06-01T15:03:37.484521,2,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Jeudi
2270296e-9dfd-45b5-ba07-20a8a21e329e,2025-06-01T15:03:37.484521,9,maraude,Où manger dans le quartier ?,"Mardi, Vendredi, Lundi"
4d20aebd-a223-4887-a359-5a7f775db690,2025-06-01T15:03:37.484521,2,maraude,Je cherche de l'aide pour manger.,Mercredi
0bb5b46f-187c-4f3a-907d-c53886e68bca,2025-06-01T15:03:37.485527,13,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Mardi"
5616fea5-acb2-4f56-9970-9c6764da51c7,2025-06-01T15:03:37.485527,5,maraude,Où manger dans le quartier ?,"Lundi, Mardi"
987955d9-73aa-4c30-840a-e6bd30c9a583,2025-06-01T15:03:37.485527,12,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Jeudi"
66621d74-e0cd-4964-bfc7-0773da924849,2025-06-01T15:03:37.485527,8,maraude,Où manger dans le quartier ?,"Mercredi, Mardi"
f80e9b98-4d9b-4048-ad2e-b55b0de6714e,2025-06-01T15:03:37.485527,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
f314d561-14f1-4289-9eda-f92584ef367b,2025-06-01T15:03:37.485527,5,maraude,Où manger dans le quartier ?,Jeudi
a6155f20-9f85-4489-91b8-5a5bd326f218,2025-06-01T15:03:37.485527,2,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Mercredi"
a487130c-c491-4aee-9eed-ee093b113859,2025-06-01T15:03:37.485527,13,maraude,Je cherche de l'aide pour manger.,
d6d71a6f-8f07-4221-8628-01a0d8f13708,2025-06-01T15:03:37.485527,14,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mardi, Vendredi"
f080c05e-d9c0-4f4d-8ca5-5691979cb93e,2025-06-01T15:03:37.485527,14,maraude,Je cherche de l'aide pour manger.,Mercredi
bf467b1b-2a1c-4f49-9246-0b1abddd82d2,2025-06-01T15:03:37.485527,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
fa39a229-3340-40b1-b8b4-c75f9eeff471,2025-06-01T15:03:37.485527,13,maraude,Je cherche de l'aide pour manger.,Lundi
c8e4782c-d683-4136-986c-aaf78796623b,2025-06-01T15:03:37.485527,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Lundi
7f66119b-84ca-4de5-8e21-db5376da338a,2025-06-01T15:03:37.485527,1,maraude,Où manger dans le quartier ?,
86536e26-42cb-46c0-ab4d-e0bb50add288,2025-06-01T15:03:37.485527,19,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
543e648e-e620-4946-830e-65fd633efc31,2025-06-01T15:03:37.485527,20,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mercredi, Mardi"
2b1689ba-4d83-4256-9c49-370cf03f709e,2025-06-01T15:03:37.485527,4,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
dbadffff-2063-4169-a724-bb222030a53e,2025-06-01T15:03:37.485527,16,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi"
adc18cc4-d367-40fd-9a67-5add546e0801,2025-06-01T15:03:37.485527,6,maraude,Où manger dans le quartier ?,"Lundi, Vendredi"
27d4ce9d-42ce-441e-85a1-ebf851c19629,2025-06-01T15:03:37.485527,13,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
3271c361-488f-436e-9c7d-6b003209f379,2025-06-01T15:03:37.485527,19,maraude,Je cherche de l'aide pour manger.,
7e2f2781-29b2-479b-b765-7920ff7308a8,2025-06-01T15:03:37.485527,4,maraude,Je cherche de l'aide pour manger.,
0f25e7f1-3ef8-4456-b776-ee6eb97d8a04,2025-06-01T15:03:37.485527,14,maraude,Je cherche de l'aide pour manger.,"Vendredi, Jeudi, Lundi"
8eb75670-7cdd-4ab6-b656-952ba8a6b2ce,2025-06-01T15:03:37.485527,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Lundi, Mardi"
6dd6aed1-397a-4430-8427-6a0a29fd95c7,2025-06-01T15:03:37.485527,16,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mercredi"
d567c846-697a-452a-932e-f5d20eb36569,2025-06-01T15:03:37.485527,6,maraude,Je cherche de l'aide pour manger.,
dd5cf39c-ba54-4bf4-811a-bfa54d72ccd6,2025-06-01T15:03:37.485527,19,maraude,Où manger dans le quartier ?,"Jeudi, Lundi, Vendredi"
ae6e731e-b8da-432d-a216-9715e746bd6f,2025-06-01T15:03:37.485527,14,maraude,Où manger dans le quartier ?,"Vendredi, Mardi"
747a3b21-c027-4dc4-97b9-bb164e486b4d,2025-06-01T15:03:37.485527,2,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mardi
d03a889b-3496-4185-99f8-dd17820d3dd6,2025-06-01T15:03:37.485527,5,maraude,Où manger dans le quartier ?,"Mardi, Mercredi, Vendredi"
47f3c34f-0155-408e-82bf-c8c972fb6edf,2025-06-01T15:03:37.485527,4,maraude,Où manger dans le quartier ?,Vendredi
84d1cc57-8b0c-456a-9f14-00ffbdffe6ab,2025-06-01T15:03:37.485527,5,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Jeudi"
9dad368c-a82b-4a7f-acfe-ec2ec6147931,2025-06-01T15:03:37.485527,2,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
370012a5-6c04-4e00-8921-3ef29278bd0d,2025-06-01T15:03:37.485527,4,maraude,Je cherche de l'aide pour manger.,"Vendredi, Mercredi, Lundi"
fd22397c-a290-4975-8b9a-be3af9da889f,2025-06-01T15:03:37.485527,6,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
02e37652-e811-4edb-8028-ebbd86d62a05,2025-06-01T15:03:37.485527,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Lundi, Jeudi"
e7dbf685-8da7-466a-8665-8a4053d35fe7,2025-06-01T15:03:37.485527,9,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Lundi, Mercredi"
61f0d9a0-57f7-43d0-9ae6-7da374a82589,2025-06-01T15:03:37.485527,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
0a860db4-a87b-4da2-b755-efc0ae2ecaed,2025-06-01T15:03:37.485527,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Lundi"
32bc9dca-5313-4866-8f46-e81007f9930e,2025-06-01T15:03:37.485527,10,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
e614e826-a593-4624-9b1d-3b736a72b976,2025-06-01T15:03:37.485527,1,maraude,Où manger dans le quartier ?,"Jeudi, Vendredi"
8038555b-a1ad-454b-baeb-6ab1f7966344,2025-06-01T15:03:37.485527,18,maraude,Je cherche de l'aide pour manger.,Mardi
0956e688-922c-4010-a2da-bc96827d8c1c,2025-06-01T15:03:37.485527,15,maraude,Où manger dans le quartier ?,"Mercredi, Vendredi, Mardi"
ebcd4bce-cdb4-4324-a44f-8029566ca8c5,2025-06-01T15:03:37.485527,1,maraude,Où manger dans le quartier ?,Lundi
d366ac5d-79e1-495c-966d-0c57bfa26f41,2025-06-01T15:03:37.485527,4,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mardi
c58dc49b-c2c9-4497-861f-618485771946,2025-06-01T15:03:37.485527,9,maraude,Où manger dans le quartier ?,"Vendredi, Jeudi, Mercredi"
60ada521-c74c-4bd6-a268-930dda253889,2025-06-01T15:03:37.486524,19,maraude,Où manger dans le quartier ?,"Mardi, Lundi"
5e16930b-0c72-4249-a5b9-a753a5f775aa,2025-06-01T15:03:37.486524,6,maraude,Y a-t-il une maraude prévue cette semaine ?,
689d301e-6469-4413-ae3e-2b5fa2927834,2025-06-01T15:03:37.486524,3,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Mardi, Jeudi"
5ebe6350-1e5d-42ea-ae82-d0d2201400d7,2025-06-01T15:03:37.486524,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Mercredi"
41b480c0-2353-417e-a2d2-c1611b1be3c5,2025-06-01T15:03:37.486524,3,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
67b0f593-a1f0-42c9-b93c-bb8bcb6a7e8f,2025-06-01T15:03:37.486524,7,maraude,Où manger dans le quartier ?,Mardi
a9b72262-f32a-473f-aafb-4238ee3cdad7,2025-06-01T15:03:37.486524,19,maraude,Je cherche de l'aide pour manger.,Jeudi
edff5851-974e-4d0e-aa57-1c0c3c00d0d5,2025-06-01T15:03:37.486524,12,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Lundi, Mardi"
38db9b07-f3b8-4a44-a452-e8c26e85400b,2025-06-01T15:03:37.486524,5,maraude,Où manger dans le quartier ?,"Mercredi, Lundi, Mardi"
fa4b5c35-bdb0-462b-b3ea-07d91f333102,2025-06-01T15:03:37.486524,14,maraude,Je cherche de l'aide pour manger.,Mercredi
55f51c82-34e1-4d4c-9e73-0aad02a1ce4f,2025-06-01T15:03:37.486524,15,maraude,Je cherche de l'aide pour manger.,Mercredi
571fb016-d6d5-44df-bcae-88ac6408d313,2025-06-01T15:03:37.486524,19,maraude,Je cherche de l'aide pour manger.,
5d80f00c-dd65-4622-86f5-508a861b8cbc,2025-06-01T15:03:37.486524,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
0a35b2b5-138f-4691-af52-163f65a695d1,2025-06-01T15:03:37.486524,9,maraude,Où manger dans le quartier ?,
4be4f894-4cf5-4503-994a-4255eec8349d,2025-06-01T15:03:37.486524,19,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
97ee6828-5cc5-45d0-a792-90f42216dc2c,2025-06-01T15:03:37.486524,18,maraude,Y a-t-il une maraude prévue cette semaine ?,
6d68a5cd-766a-42c6-add6-0c2ae50084f9,2025-06-01T15:03:37.486524,17,maraude,Où manger dans le quartier ?,
927f74f0-1905-47f2-85a5-eb7324c38576,2025-06-01T15:03:37.486524,13,maraude,Où manger dans le quartier ?,
795750f2-ea03-4e73-96ad-5bb204cdd7be,2025-06-01T15:03:37.486524,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
08519ab8-3dee-45d2-aa13-73004f51cdfc,2025-06-01T15:03:37.486524,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mercredi, Lundi"
9b1cb83f-5889-447e-8e0e-314caff8218b,2025-06-01T15:03:37.486524,5,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Vendredi
080c8657-e1ad-4b0c-820c-15ea1bbec57f,2025-06-01T15:03:37.486524,3,maraude,Je cherche de l'aide pour manger.,"Vendredi, Mardi"
8b91cf9a-7c8c-4018-8fda-001457011cc6,2025-06-01T15:03:37.486524,10,maraude,Y a-t-il une maraude prévue cette semaine ?,
5c784b01-84bd-418a-94c1-2cae13ee8289,2025-06-01T15:03:37.486524,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mercredi, Mardi"
db6136b0-7800-48c7-aebe-6c7cb3cde3ab,2025-06-01T15:03:37.486524,5,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
d2385518-4c39-4ff9-8bcd-1dc5a812d943,2025-06-01T15:03:37.486524,8,maraude,Je cherche de l'aide pour manger.,
9405a0fb-5ffb-464a-85c8-70e91960c097,2025-06-01T15:03:37.486524,8,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Vendredi"
259ba7cb-57d1-42fc-b311-fa93d06b69ae,2025-06-01T15:03:37.486524,14,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
a08478ee-12ac-4820-b547-057107bab460,2025-06-01T15:03:37.486524,13,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
eba44811-75b3-4177-aed0-302544d81ccb,2025-06-01T15:03:37.486524,4,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Lundi, Vendredi"
fad656b7-cf1a-43da-af71-159a849b9360,2025-06-01T15:03:37.486524,12,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Jeudi"
c53750e6-2a78-4d3b-8745-6b4bfb8fb517,2025-06-01T15:03:37.486524,3,maraude,Où manger dans le quartier ?,"Lundi, Mardi"
e021670e-7ca2-4365-ae32-e712b8655b01,2025-06-01T15:03:37.486524,14,maraude,Je cherche de l'aide pour manger.,Jeudi
ad8209cc-de27-4dd2-94ea-057a80231719,2025-06-01T15:03:37.486524,20,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Lundi"
86566b25-5acc-4883-ae37-9b5e89496c7b,2025-06-01T15:03:37.486524,8,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Mercredi, Lundi"
6f7e6d5c-d071-4b93-bd21-ce3325410c42,2025-06-01T15:03:37.486524,13,maraude,Où manger dans le quartier ?,
67a9253a-f582-4f7c-9300-0f0d4d3e271e,2025-06-01T15:03:37.486524,9,maraude,Je cherche de l'aide pour manger.,Mercredi
b45d52d9-aeba-46af-8e37-ed3e2a28cfda,2025-06-01T15:03:37.486524,18,maraude,Je cherche de l'aide pour manger.,Jeudi
71bbf9aa-19ca-4e65-83cd-2f94ccb4c43b,2025-06-01T15:03:37.487528,12,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi"
89f11339-6479-4e0a-baff-68cc1b9a696f,2025-06-01T15:03:37.487528,17,maraude,Y a-t-il une maraude prévue cette semaine ?,
1e678513-816a-4a35-add6-d2bccc04466b,2025-06-01T15:03:37.487528,19,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mercredi"
4ed56c79-76f5-4c95-9885-5e2273901f39,2025-06-01T15:03:37.487528,9,maraude,Où manger dans le quartier ?,"Lundi, Mardi, Vendredi"
870427a4-c065-43fe-8972-1f9cc868ce6e,2025-06-01T15:03:37.487528,1,maraude,Où manger dans le quartier ?,"Mercredi, Lundi, Jeudi"
6669dde1-8a02-440b-9704-caf626160ccc,2025-06-01T15:03:37.487528,6,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Mardi"
637da5af-1cfb-4c12-918a-35523a2f312b,2025-06-01T15:03:37.487528,7,maraude,Où manger dans le quartier ?,"Mercredi, Jeudi"
365f8f02-1d9e-4ecd-ab6d-85fd187e380c,2025-06-01T15:03:37.487528,5,maraude,Où manger dans le quartier ?,"Lundi, Vendredi"
fa4dcdbe-5223-4e75-b3cc-05efd68e6b0a,2025-06-01T15:03:37.487528,7,maraude,Où manger dans le quartier ?,"Lundi, Jeudi, Vendredi"
d153f6ad-1f6b-4a8f-928c-7e0dd613e7a4,2025-06-01T15:03:37.487528,4,maraude,Je cherche de l'aide pour manger.,Vendredi
f89a3e78-a87c-404c-ae24-71ec6a3dad2d,2025-06-01T15:03:37.487528,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi, Lundi"
5393e336-ef62-48da-915b-ca587f4d8c9e,2025-06-01T15:03:37.487528,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Jeudi"
df2fc8f0-5fab-4d6a-8e8b-0c3e56d10423,2025-06-01T15:03:37.487528,8,maraude,Je cherche de l'aide pour manger.,"Lundi, Vendredi, Mercredi"
6272568c-0391-4cce-8b39-0dd5b5fb734e,2025-06-01T15:03:37.487528,7,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mercredi, Lundi"
33e62390-8ddd-4849-b8a1-02a1c5851c0f,2025-06-01T15:03:37.487528,15,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
2c5c395e-2e60-4ab0-8282-615042c7212c,2025-06-01T15:03:37.487528,5,maraude,Je cherche de l'aide pour manger.,Mardi
8a79c876-437d-4d45-ba0f-77a5f99dbb04,2025-06-01T15:03:37.487528,5,maraude,Où manger dans le quartier ?,"Mercredi, Vendredi"
2a23c050-e4c1-46f1-be8a-ef7bc30b39db,2025-06-01T15:03:37.487528,10,maraude,Où manger dans le quartier ?,"Mardi, Vendredi, Jeudi"
69d97be0-e9d7-464c-9bf3-4caddc6da170,2025-06-01T15:03:37.487528,14,maraude,Je cherche de l'aide pour manger.,"Jeudi, Lundi, Mardi"
6c65072a-c02d-4452-bb15-583ca79a2588,2025-06-01T15:03:37.487528,12,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
a1110515-4950-43af-a748-fb846497e369,2025-06-01T15:03:37.487528,3,maraude,Je cherche de l'aide pour manger.,Lundi
46098fc8-417b-4903-8f85-51c34358492e,2025-06-01T15:03:37.487528,7,maraude,Où manger dans le quartier ?,
e56395fd-52b0-4084-a02c-acfb26c0ffd4,2025-06-01T15:03:37.487528,14,maraude,Où manger dans le quartier ?,Mardi
7662364e-52f0-4971-b710-a88363cac86b,2025-06-01T15:03:37.487528,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Mercredi, Mardi"
ab892918-eeda-41b7-8262-37d933bc7eee,2025-06-01T15:03:37.487528,16,maraude,Où manger dans le quartier ?,Vendredi
a63fc734-5e6b-4a9c-968a-9536ed37a8f8,2025-06-01T15:03:37.487528,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
69a6799f-9ecd-4d0d-8326-9e4b0035425d,2025-06-01T15:03:37.487528,20,maraude,Y a-t-il une maraude prévue cette semaine ?,
99aca807-8a3a-4a32-8a59-0b36f2a4780e,2025-06-01T15:03:37.487528,15,maraude,Je cherche de l'aide pour manger.,"Jeudi, Vendredi, Lundi"
5691591a-5990-4937-9702-b8271c912075,2025-06-01T15:03:37.487528,7,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Jeudi"
0aa67e81-0172-46ad-a21f-3e3e9e7a6f15,2025-06-01T15:03:37.487528,18,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
0681ff26-7d23-4b8f-893d-de57c282fb8b,2025-06-01T15:03:37.488526,17,maraude,Où manger dans le quartier ?,"Mercredi, Vendredi"
cab43855-5358-4fca-9423-d6c04ed9bd92,2025-06-01T15:03:37.488526,14,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
a8060aaa-5015-4e0a-b411-191430ee5bc3,2025-06-01T15:03:37.488526,4,maraude,Je cherche de l'aide pour manger.,"Mercredi, Vendredi"
7b2622d4-a151-4b90-8f11-c01a92a61b49,2025-06-01T15:03:37.488526,7,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Lundi, Vendredi"
a90d4518-f392-4ad4-8681-e84e996b0de3,2025-06-01T15:03:37.488526,1,maraude,Où manger dans le quartier ?,
ecc26949-6668-4993-82bd-a62fe2dc2740,2025-06-01T15:03:37.488526,11,maraude,Je cherche de l'aide pour manger.,Jeudi
2bec0b28-d279-4758-91cb-ce9baef397a4,2025-06-01T15:03:37.488526,4,maraude,Y a-t-il une maraude prévue cette semaine ?,Lundi
b4ab3408-e6bf-43cf-bb34-922938e24111,2025-06-01T15:03:37.488526,1,maraude,Je cherche de l'aide pour manger.,
543dc843-669e-40b6-be98-9496cc5fd8ba,2025-06-01T15:03:37.488526,14,maraude,Où manger dans le quartier ?,
d130d72e-a0d4-4100-a88a-655bed9c3c9f,2025-06-01T15:03:37.488526,2,maraude,Où manger dans le quartier ?,Mercredi
3e7f3c1e-089c-412a-8fc5-21862f797e75,2025-06-01T15:03:37.488526,10,maraude,Où manger dans le quartier ?,Vendredi
541bece3-63da-48a0-b021-7f7f3ae809b1,2025-06-01T15:03:37.488526,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Jeudi"
875b0be7-de52-4975-a930-3ab629077b22,2025-06-01T15:03:37.488526,19,maraude,Où manger dans le quartier ?,
3dac18a4-415c-4bbb-9dcd-f46d31cc1942,2025-06-01T15:03:37.488526,12,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mardi"
65958476-c38e-47de-8311-a886489e2bc1,2025-06-01T15:03:37.488526,11,maraude,Je cherche de l'aide pour manger.,"Vendredi, Jeudi"
95178f74-e92b-4269-871b-426a0dceff3a,2025-06-01T15:03:37.488526,6,maraude,Où manger dans le quartier ?,Mercredi
fb06ddfc-40a9-423e-8553-ce68c9a2e303,2025-06-01T15:03:37.488526,9,maraude,Y a-t-il une maraude prévue cette semaine ?,
67deadb1-e96e-4c92-b21c-faa575aaf0d2,2025-06-01T15:03:37.488526,20,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mardi"
db72622f-ed34-4e48-8bcd-33bab7b59c0f,2025-06-01T15:03:37.488526,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
617c4024-ec48-43f0-b805-6894c0204a30,2025-06-01T15:03:37.488526,3,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Lundi, Vendredi"
adad34ac-2fc2-484d-a40d-737ef58cd4a2,2025-06-01T15:03:37.488526,7,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Vendredi
5b113b23-c533-4938-b5d9-dfebc18f9bf4,2025-06-01T15:03:37.488526,18,maraude,Y a-t-il une maraude prévue cette semaine ?,
e6f3b7ef-0e0f-4a27-bc5c-ec14c5b329b0,2025-06-01T15:03:37.488526,6,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
38344522-6829-4cc5-9470-6cccc032e79b,2025-06-01T15:03:37.488526,1,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Jeudi"
8fbdbfda-22da-45f3-86b3-758b35e1eeab,2025-06-01T15:03:37.488526,5,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
681d4fb8-2770-468e-96b7-670c1ff104eb,2025-06-01T15:03:37.488526,11,maraude,Je cherche de l'aide pour manger.,
5165523d-61ad-4049-b0a1-1a3a99e1deb2,2025-06-01T15:03:37.488526,13,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
d05b11a2-cf29-4979-83c7-c616b8ba6727,2025-06-01T15:03:37.489526,20,maraude,Où manger dans le quartier ?,
57264bd6-66b4-4a2c-819f-7caeaea9a54a,2025-06-01T15:03:37.489526,11,maraude,Je cherche de l'aide pour manger.,
1bab0b07-aad7-446f-b2cb-cd8cebfdd9da,2025-06-01T15:03:37.489526,13,maraude,Je cherche de l'aide pour manger.,Jeudi
5dae89c5-4239-49ae-b7e7-cfad086d83c2,2025-06-01T15:03:37.489526,10,maraude,Y a-t-il une maraude prévue cette semaine ?,Lundi
8114dd76-1a85-4164-a3a9-2250563991cf,2025-06-01T15:03:37.489526,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Vendredi
f1a13746-8066-47ac-983c-ed008b735248,2025-06-01T15:03:37.489526,13,maraude,Je cherche de l'aide pour manger.,Mercredi
118dbb9d-7e4f-4b7c-9344-d60b70b95dfd,2025-06-01T15:03:37.489526,16,maraude,Où manger dans le quartier ?,"Jeudi, Lundi"
e2fc3f21-3a36-4b27-9af6-6caec251b748,2025-06-01T15:03:37.489526,9,maraude,Où manger dans le quartier ?,"Lundi, Vendredi, Mardi"
e3e4ccf6-cb2e-4eb0-a778-94e2b4c2cb46,2025-06-01T15:03:37.489526,3,maraude,Où manger dans le quartier ?,"Mercredi, Jeudi, Vendredi"
57c11ab7-e4f1-4d0e-a97e-92cf26339db1,2025-06-01T15:03:37.489526,14,maraude,Y a-t-il une maraude prévue cette semaine ?,
d21b8379-8408-4666-a664-d7aec90dfe79,2025-06-01T15:03:37.489526,20,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi"
f84c6b81-a8b0-4d14-b4e3-6955adac358b,2025-06-01T15:03:37.489526,7,maraude,Où manger dans le quartier ?,"Mardi, Lundi"
280a152a-63bb-4585-8846-63a962d06b80,2025-06-01T15:03:37.489526,11,maraude,Y a-t-il une maraude prévue cette semaine ?,
3177af98-cc57-4ff4-bd2f-de07156ec156,2025-06-01T15:03:37.489526,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Jeudi"
33705ec3-c122-4b82-8ba5-51ee444fc93f,2025-06-01T15:03:37.489526,1,maraude,Je cherche de l'aide pour manger.,
776835a5-2b0a-44d0-a8dc-332889314bbe,2025-06-01T15:03:37.489526,7,maraude,Où manger dans le quartier ?,
1892e9e6-9de3-4f22-9aaa-ba117c8b3f9b,2025-06-01T15:03:37.489526,5,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Jeudi, Vendredi"
dc6efcf3-1133-40e6-869f-a2d7159bd26f,2025-06-01T15:03:37.489526,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mercredi, Vendredi"
99615c8a-9e18-4470-a364-c599efee10de,2025-06-01T15:03:37.489526,14,maraude,Y a-t-il une maraude prévue cette semaine ?,
ccb3a87f-d769-492b-a0f1-6d7a8acad283,2025-06-01T15:03:37.489526,7,maraude,Où manger dans le quartier ?,
019a074a-4a41-4f8b-8d86-a1f34efef1d7,2025-06-01T15:03:37.489526,5,maraude,Je cherche de l'aide pour manger.,Vendredi
578af4f1-113b-4375-aed5-6f4bcef298c6,2025-06-01T15:03:37.489526,3,maraude,Où manger dans le quartier ?,
